syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at
C3SEM3A040,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C210),2,２０２０年度以降入学生用,2025-06-02 01:00:09,2025-06-01 16:00:10
C3SEM3A050,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C211),2,２０２０年度以降入学生用,2025-06-02 01:00:08,2025-06-01 16:00:10
C3SEM3A070,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C213),2,２０２０年度以降入学生用,2025-06-02 01:00:11,2025-06-01 16:00:14
C3SEM3A060,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C212),2,２０２０年度以降入学生用,2025-06-02 01:00:11,2025-06-01 16:00:14
C3SEM3A080,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C214),2,２０２０年度以降入学生用,2025-06-02 01:00:30,2025-06-01 16:00:31
C3SEM3A110,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C216),2,２０２０年度以降入学生用,2025-06-02 01:00:54,2025-06-01 16:00:55
C3SEM3B020,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C320),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56
C3SEM3A100,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C215),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56
C3SEM3A120,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C217),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56
C3SEM3B010,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C319),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56
C3SEM3B040,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C322),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56
C3SEM3B030,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C321),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56
C3SEM3A130,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C218),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56
C3SEM3B050,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C323),2,２０２０年度以降入学生用,2025-06-02 01:01:24,2025-06-01 16:01:25
C3SEM3B060,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C324),2,２０２０年度以降入学生用,2025-06-02 01:01:25,2025-06-01 16:01:27
C3SEM3B070,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C325),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34
C3SEM3B120,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C329),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34
C3SEM3B080,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C326),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34
C3SEM3B110,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C328),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34
C3SEM3B100,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C327),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34
C3SEM3B130,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C330),2,２０２０年度以降入学生用,2025-06-02 01:01:36,2025-06-01 16:01:39
C3SEM4A010,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C231),2,,2025-06-02 01:01:57,2025-06-01 16:01:57
C3SEM4A020,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　金３(C242),2,２０１９年度以前入学生用,2025-06-02 01:02:00,2025-06-01 16:02:00
C3SEM4A040,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C233),2,２０１９年度以前入学生用,2025-06-02 01:02:10,2025-06-01 16:02:12
C3SEM4A050,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C234),2,２０１９年度以前入学生用,2025-06-02 01:02:10,2025-06-01 16:02:12
C3SEM4A030,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C232),2,２０１９年度以前入学生用,2025-06-02 01:02:10,2025-06-01 16:02:12
C3SEM4A060,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C235),2,２０１９年度以前入学生用,2025-06-02 01:02:12,2025-06-01 16:02:12
C3SEM4A070,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C236),2,２０１９年度以前入学生用,2025-06-02 01:02:12,2025-06-01 16:02:16
C3SEM4A080,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C237),2,２０１９年度以前入学生用,2025-06-02 01:02:14,2025-06-01 16:02:16
C3SEM4A100,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C238),2,２０１９年度以前入学生用,2025-06-02 01:02:30,2025-06-01 16:02:31
C3SEM4A120,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C240),2,,2025-06-02 01:02:57,2025-06-01 16:02:57
C3SEM4B010,2025,,,,,,,,,2025-06-02 01:02:56,2025-06-01 16:02:58
C3SEM4B040,2025,現代福祉学演習ⅡＢ,現代福祉研究のフロンティア,社会学部,4年次,深草,後期　水２(C343),2,２０１９年度以前入学生用,2025-06-02 01:02:58,2025-06-01 16:02:59
C3SEM4B050,2025,現代福祉学演習ⅡＢ,現代福祉研究のフロンティア,社会学部,4年次,深草,後期　水２(C344),2,２０１９年度以前入学生用,2025-06-02 01:02:58,2025-06-01 16:02:59
C3SEM4B020,2025,現代福祉学演習ⅡＢ,現代福祉研究のフロンティア,社会学部,4年次,深草,後期　金３(C343),2,２０１９年度以前入学生用,2025-06-02 01:02:59,2025-06-01 16:03:01
C3SEM4A110,2025,現代福祉学演習ⅡＡ,現代福祉研究のフロンティア,社会学部,4年次,深草,前期　水２(C239),2,,2025-06-02 01:02:59,2025-06-01 16:03:01
C3SEM4B060,2025,現代福祉学演習ⅡＢ,現代福祉研究のフロンティア,社会学部,4年次,深草,後期　水２(C345),2,２０１９年度以前入学生用,2025-06-02 01:02:59,2025-06-01 16:03:01
C3SEM4B030,2025,現代福祉学演習ⅡＢ,現代福祉研究のフロンティア,社会学部,4年次,深草,後期　水２(C342),2,２０１９年度以前入学生用,2025-06-02 01:02:59,2025-06-01 16:03:01
